"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SKIV2L",-0.381952434687049,9.02353068977633,-3.31614754041418,0.0021847818114284,0.0875648160099188,-1.42866323721771
"C18orf8",-0.384219519294006,8.87880325177039,-3.31545269141127,0.00218887393287122,0.0875648160099188,-1.43030818733038
"LINC00341",0.445847251559556,6.06888291915027,3.31414685538953,0.00219658414765285,0.0875648160099188,-1.43339911838301
"TBC1D3H",-0.313980376659666,5.33861670811886,-3.31411344663136,0.00219678174783502,0.0875648160099188,-1.43347818983872
"MSRA",-0.754073825187526,7.59139618666489,-3.31383476721695,0.00219843069417137,0.0875648160099188,-1.43413775038465
"TNFRSF1A",-0.558723287872329,10.3999586785674,-3.31071084280787,0.00221699619890796,0.0881437379664007,-1.4415294667939
"PRKACB",0.964853503799959,11.0603554009429,3.30942884821391,0.00222465843594439,0.0882273255412165,-1.44456192504209
"ZDHHC22",0.426479299709201,3.93198614937201,3.30900987500575,0.00222716804768608,0.0882273255412165,-1.44555285340491
"ATP13A4",1.20006407879114,6.59405466369463,3.30815812284517,0.00223227831960882,0.0882698553614575,-1.44756718009144
"CEACAM20",-2.89319888571585,5.93332902883346,-3.30418142339691,0.00225628621105999,0.0889470248003305,-1.45696851927492
"REPS2",0.529282002172992,8.80966485159676,3.3039750720192,0.002257538700516,0.0889470248003305,-1.4574562099325
"NDST4",0.445777296816403,3.97576004644791,3.30235064338609,0.00226742173527625,0.0890955915841376,-1.46129487980333
"MORN2",0.636017107176717,6.33595015723534,3.30117929859404,0.00227457387116354,0.0890955915841376,-1.4640623175463
"REEP6",-2.23142157659303,6.69654369728413,-3.30037890838061,0.00227947339325026,0.0890955915841376,-1.46595306466411
"SECTM1",-1.22346653933892,8.86205948813264,-3.29943826951488,0.00228524433851193,0.0890955915841376,-1.46817484086216
"CDH13",0.561600081071731,6.77027072154868,3.29930384874805,0.00228607016816473,0.0890955915841376,-1.46849231636554
"GSDMD",-0.608469548348262,9.47531360681097,-3.29892647962937,0.00228839010505857,0.0890955915841376,-1.4693835554769
"CD82",-1.089158701369,8.37604025283715,-3.29844690987151,0.00229134158580252,0.0890955915841376,-1.47051609382402
"ACE",-2.24552751751191,10.2204408724453,-3.29799661979197,0.00229411618050175,0.0890955915841376,-1.47157941501266
"MUSTN1",0.648849827445463,5.12841888969211,3.29688811529542,0.00230096025486556,0.0890955915841376,-1.47419675922772
"USP18",-0.662242221378177,6.49690939806685,-3.29645726516843,0.00230362565482995,0.0890955915841376,-1.4752139478224
"SPSB1",-0.73503303474807,8.43335375380082,-3.29505808698938,0.00231230187324275,0.0890955915841376,-1.47851681433372
"CMTM4",0.550583531315244,11.1530093190034,3.29462085255511,0.00231501953948208,0.0890955915841376,-1.47954880283942
"NPY2R",0.673151211688151,4.63891475684192,3.29441741242598,0.00231628507913167,0.0890955915841376,-1.48002895297517
"RNU6-67",0.336114365744766,3.81083481043986,3.29370741015164,0.00232070697428527,0.0890955915841376,-1.48170455759252
"TMEM82",-0.90931762805528,6.21183829126404,-3.293327245759,0.00232307795565919,0.0890955915841376,-1.48260167455965
"HLA-A",-0.777140330224778,13.9078561568982,-3.29252987981695,0.00232805843514401,0.0890955915841376,-1.48448314925869
"EXT2",-0.408006189507656,9.90655430515941,-3.29207158304329,0.00233092565138363,0.0890955915841376,-1.48556445398088
"SLC5A4",-2.03981929641707,5.41735888297855,-3.29147721427929,0.00233464919640147,0.0890955915841376,-1.48696670004464
"FABP5",0.92046647961739,8.08890038133301,3.29011692699921,0.00234319240922186,0.0892658334711749,-1.49017546187783
"MYO1A",-1.10608392198279,12.0362451667931,-3.28746403902363,0.00235993979571677,0.0897474843703281,-1.4964315019968
"FAM76A",0.307897903405835,7.67063670736422,3.28657211051934,0.00236559610031405,0.0898064061207765,-1.49853430700595
"ENKUR",-0.821381008945896,5.34560255555825,-3.28459040779791,0.00237820980033811,0.0901287932478222,-1.50320538176534
"HEY1",0.45590004632479,6.01961439695346,3.281735848567,0.00239649235931752,0.0903998804351142,-1.50993150119168
"HOXD9",0.75191137780109,4.82264874567847,3.27981759271818,0.0024088535718929,0.0903998804351142,-1.51444986266508
"PLCB4",1.06599481808468,9.8586351699222,3.27955473328263,0.0024105521739607,0.0903998804351142,-1.51506891715406
"ST7-OT4",-0.368577245421929,5.58478230589062,-3.27948700924724,0.00241098999322999,0.0903998804351142,-1.51522840869332
"AKR7A2",-0.49857273262584,9.13766728622004,-3.27897939697265,0.0024142740023697,0.0903998804351142,-1.516423796125
"GALT",-0.571948380986964,7.8281541954319,-3.27877791249418,0.00241557869557198,0.0903998804351142,-1.5168982518223
"ATXN3",0.369665886806542,9.20531512937613,3.27751557823051,0.00242376816638368,0.0903998804351142,-1.51987047878736
"SRFBP1",0.37013145535078,8.34012976768665,3.27475570207341,0.0024417655456839,0.0903998804351142,-1.52636682790935
"MST1",-1.2060946798392,7.03049988953595,-3.27444632056669,0.00244379098912718,0.0903998804351142,-1.5270949034509
"ZNF681",0.799835260470793,7.18207975905533,3.27429036405062,0.00244481260596898,0.0903998804351142,-1.52746190744946
"ZMYND15",-0.552081777622213,5.56802451317447,-3.27362552707876,0.00244917230105536,0.0903998804351142,-1.52902633798574
"HOXC6",-1.00020029933884,4.86673196483741,-3.2726996502166,0.00245525615297462,0.0903998804351142,-1.53120476819213
"EPHA1",-0.582201560517536,7.87417491559647,-3.27201726529247,0.00245974928138327,0.0903998804351142,-1.53281011381706
"NEU1",-0.572514041522476,8.96919668756652,-3.27167341182872,0.00246201634238986,0.0903998804351142,-1.53361898577695
"HDGFRP3",0.845759215740464,7.50217078548412,3.27147067714133,0.00246335392821952,0.0903998804351142,-1.53409587443192
"DNAH14",0.709622061224928,7.16613248682066,3.2714266546654,0.00246364446773303,0.0903998804351142,-1.5341994257224
"HOXD8",0.543503087957928,6.33721462642279,3.27120265928618,0.00246512329948259,0.0903998804351142,-1.53472630552706
"CLEC3B",0.950205859540991,7.55471254844236,3.27093688793275,0.00246687903896191,0.0903998804351142,-1.53535142786776
"SRC",-0.581398279999318,9.70667883940427,-3.27053894984364,0.00246951013244988,0.0903998804351142,-1.53628737466224
"RORB",0.641487059557335,4.6358946089725,3.27049990131744,0.00246976845852265,0.0903998804351142,-1.53637921349103
"CCDC14",0.608756496443174,9.55139844158356,3.27013577917505,0.00247217855673839,0.0903998804351142,-1.53723557254781
"NRGN",0.597004280637131,4.86639259920565,3.26936376205897,0.00247729591648435,0.0904357759695547,-1.53905108577182
"MIR548H2",-1.57734891154635,4.6681165556989,-3.26819911150628,0.00248503502174774,0.0905295723461396,-1.54178954435951
"SLC7A2",0.755823170666937,7.59283585767867,3.26773202652219,0.00248814528650615,0.0905295723461396,-1.54288767552727
"NR0B2",-1.27627022159604,5.11348591829271,-3.26668755558632,0.00249511375765473,0.090632313187103,-1.54534298509291
"WNT5A",-0.724990883610637,8.40088603814027,-3.26584731776251,0.00250073315904308,0.0906857910261941,-1.5473179151353
"SPINK5",1.58396362897567,6.74173260493567,3.26469001112925,0.00250849287021783,0.0907514810045378,-1.55003769562556
"C8G",-1.35139658137376,5.89160068636205,-3.26420897534214,0.00251172496436305,0.0907514810045378,-1.55116803851993
"ATP7B",-0.500536204555855,8.41576866919831,-3.2631122094583,0.00251910904709924,0.0907514810045378,-1.55374492964576
"PKIA",0.640618487963538,6.11022734573125,3.26227449504893,0.00252476300154979,0.0907514810045378,-1.55571288816256
"FCGR3A",-1.17345022947709,7.40859635225413,-3.26179734074664,0.00252798885659392,0.0907514810045378,-1.55683370979378
"GBP4",-1.10755503623636,9.15187556065931,-3.26150939862086,0.00252993742554943,0.0907514810045378,-1.55751003916155
"CYCS",0.775329732567861,11.9183070049648,3.2612645187688,0.00253159571101514,0.0907514810045378,-1.55808519951608
"FKBP9L",0.312948541956348,6.87284058909901,3.25936762836733,0.00254447634503867,0.0909518267068613,-1.56253980392716
"DAAM1",0.466606976541272,9.30164880299293,3.25921680512913,0.00254550317577167,0.0909518267068613,-1.56289393918355
"MIR4521",0.334131547972964,3.98535953858731,3.25856592147816,0.00254993904474999,0.0909616918296052,-1.56442213290107
"ESRRG",-1.23977993156645,6.53669019329284,-3.25752024101589,0.00255708097164694,0.0909985429299592,-1.56687695086713
"GRINA",-0.834474134371234,8.76877083400131,-3.25596322101343,0.00256775071723199,0.0909985429299592,-1.57053147159023
"IFT57",0.542609418233093,9.06519135122303,3.25540700692256,0.00257157256416771,0.0909985429299592,-1.57183677030553
"ENTPD7",-1.0354637311707,10.0727932394896,-3.25498674855772,0.00257446383639163,0.0909985429299592,-1.57282294238539
"HPS5",-0.776558139992655,9.19085572478822,-3.25395406307108,0.00258158164298207,0.0909985429299592,-1.57524596453551
"NGRN",0.36178535314377,9.29296825047314,3.25347918493487,0.00258486105332458,0.0909985429299592,-1.57636006066613
"C2CD2L",-0.789471069443362,8.15995621147075,-3.25321388279123,0.00258669490640346,0.0909985429299592,-1.57698244301797
"CYTL1",0.475443934662357,4.50118587019755,3.2524699092237,0.00259184411685816,0.0909985429299592,-1.57872762734534
"CARD14",-0.583259392223101,5.95014417973092,-3.25200228754562,0.00259508563978011,0.0909985429299592,-1.57982445691133
"KIAA1609",-0.480577855872171,7.91621744833097,-3.25028963075887,0.00260699074004064,0.0909985429299592,-1.58384092298501
"ACBD4",-0.744983085229101,7.5007410082615,-3.24999727760703,0.00260902816136578,0.0909985429299592,-1.58452643715334
"PI16",1.06608769481209,6.08289125387472,3.2491961550883,0.00261461900977618,0.0909985429299592,-1.58640476786804
"HLA-DRB5",-1.32510497864664,10.4291186397246,-3.24907800450459,0.00261544452236594,0.0909985429299592,-1.58668176744687
"ROPN1",0.317677867394936,3.80334200294752,3.24884455786023,0.0026170763345996,0.0909985429299592,-1.58722905987506
